time,open,high,low,close,adjclose,volume,splits
2006-06-13,78.80000305175781,79.5999984741211,78.5199966430664,78.72000122070312,40.46207046508789,2440600,0.0
2006-06-14,78.47000122070312,78.94999694824219,77.55000305175781,78.19999694824219,40.19478225708008,2917000,0.0
2006-06-15,78.18000030517578,79.69000244140625,78.0,79.55999755859375,40.89381408691406,3273700,0.0
2006-06-16,79.55999755859375,79.94999694824219,79.22000122070312,79.27999877929688,40.749908447265625,3510700,0.0
2006-06-19,79.8499984741211,79.94999694824219,79.05000305175781,79.29000091552734,40.755043029785156,2440400,0.0
2006-06-20,79.4000015258789,80.19000244140625,79.37999725341797,79.70999908447266,40.97092819213867,2393200,0.0
2006-06-21,80.26000213623047,80.86000061035156,80.11000061035156,80.30000305175781,41.274166107177734,3397700,0.0
2006-06-22,80.25,80.69000244140625,79.83999633789062,80.5,41.37698745727539,1927800,0.0
2006-06-23,80.04000091552734,80.98999786376953,79.86000061035156,80.4000015258789,41.32558822631836,1579100,0.0
2006-06-26,80.12000274658203,80.68000030517578,80.02999877929688,80.68000030517578,41.46950912475586,1166700,0.0
2006-06-27,80.55000305175781,81.05999755859375,80.43000030517578,80.5,41.37698745727539,1890500,0.0
2006-06-28,80.56999969482422,81.31999969482422,80.5,81.19999694824219,41.736778259277344,2652600,0.0
2006-06-29,81.8499984741211,82.83999633789062,81.5,82.7699966430664,42.54376983642578,3161500,0.0
2006-06-30,82.95999908447266,83.12999725341797,82.33000183105469,82.33000183105469,42.317596435546875,2656700,0.0
2006-07-03,82.9800033569336,83.0,82.54000091552734,82.93000030517578,42.62599563598633,757600,0.0
2006-07-05,82.94000244140625,82.94000244140625,81.8499984741211,82.47000122070312,42.38956832885742,1970100,0.0
2006-07-06,82.47000122070312,82.58999633789062,81.41000366210938,81.95999908447266,42.127437591552734,1955500,0.0
2006-07-07,81.86000061035156,81.87000274658203,80.87999725341797,81.08999633789062,41.680240631103516,1586300,0.0
2006-07-10,81.13999938964844,81.61000061035156,80.97000122070312,81.37999725341797,41.82931137084961,966100,0.0
2006-07-11,81.2300033569336,81.7300033569336,80.44000244140625,81.6500015258789,41.96807861328125,1620400,0.0
2006-07-12,81.8499984741211,81.86000061035156,80.27999877929688,80.69000244140625,41.47462844848633,1865600,0.0
2006-07-13,80.3499984741211,80.3499984741211,79.02999877929688,79.33000183105469,40.775604248046875,3462000,0.0
2006-07-14,79.33000183105469,79.36000061035156,77.22000122070312,78.56999969482422,40.38495635986328,3273600,0.0
2006-07-17,78.58999633789062,79.16999816894531,78.26000213623047,78.58000183105469,40.390113830566406,1709900,0.0
2006-07-18,78.36000061035156,79.13999938964844,77.9800033569336,78.97000122070312,40.59055709838867,2092400,0.0
2006-07-19,79.54000091552734,80.87999725341797,79.41999816894531,80.44999694824219,41.35128402709961,3679400,0.0
2006-07-20,80.2699966430664,80.83999633789062,78.91999816894531,78.97000122070312,40.59055709838867,2612400,0.0
2006-07-21,79.44999694824219,79.44999694824219,77.91999816894531,78.7300033569336,40.46720886230469,3569400,0.0
2006-07-24,78.80000305175781,80.30999755859375,78.80000305175781,80.0,41.1199836730957,2378500,0.0
2006-07-25,71.8499984741211,71.87999725341797,67.25,71.80000305175781,36.90518569946289,46443200,0.0
2006-07-26,71.0999984741211,71.19999694824219,67.77999877929688,67.83000183105469,34.86460876464844,19921900,0.0
2006-07-27,67.58999633789062,68.6500015258789,66.80000305175781,68.44999694824219,35.183292388916016,12591300,0.0
2006-07-28,68.5,70.1500015258789,68.1500015258789,70.01000213623047,35.985111236572266,7975900,0.0
2006-07-31,69.5999984741211,69.6500015258789,68.75,68.91000366210938,35.41972732543945,4932700,0.0
2006-08-01,68.66000366210938,69.0199966430664,68.0199966430664,68.80999755859375,35.36832809448242,3991900,0.0
2006-08-02,68.76000213623047,68.95999908447266,67.9000015258789,68.08999633789062,34.99824905395508,6407200,0.0
2006-08-03,67.83999633789062,68.88999938964844,67.48999786376953,68.5999984741211,35.26039123535156,5710700,0.0
2006-08-04,69.9800033569336,70.9000015258789,67.5,67.73999786376953,34.81835174560547,7276400,0.0
2006-08-07,68.55000305175781,68.55000305175781,66.5,66.51000213623047,34.18612289428711,4752300,0.0
2006-08-08,66.76000213623047,66.87000274658203,65.75,66.19000244140625,34.02164077758789,5283500,0.0
2006-08-09,66.66000366210938,66.79000091552734,65.51000213623047,65.91999816894531,33.88287353515625,5758100,0.0
2006-08-10,65.5,66.5999984741211,65.5,66.4800033569336,34.17070007324219,4155300,0.0
2006-08-11,66.72000122070312,66.79000091552734,66.12000274658203,66.51000213623047,34.18612289428711,3543200,0.0
2006-08-14,67.19000244140625,67.98999786376953,67.05000305175781,67.30000305175781,34.592193603515625,5040800,0.0
2006-08-15,68.19000244140625,69.0999984741211,68.01000213623047,69.0,35.46599578857422,4489300,0.0
2006-08-16,69.72000122070312,72.18000030517578,69.55000305175781,72.12999725341797,37.07479476928711,10158300,0.0
2006-08-17,71.5,72.12999725341797,71.22000122070312,71.6500015258789,37.023136138916016,4311500,0.0
2006-08-18,71.6500015258789,71.75,70.69999694824219,71.08000183105469,36.728607177734375,3609400,0.0
2006-08-21,70.87999725341797,70.88999938964844,69.94999694824219,69.97000122070312,36.1550407409668,3191200,0.0
2006-08-22,70.22000122070312,71.16000366210938,69.73999786376953,70.94000244140625,36.65625762939453,3276000,0.0
2006-08-23,71.19000244140625,71.5999984741211,70.08000183105469,70.5199966430664,36.439247131347656,3185400,0.0
2006-08-24,71.0999984741211,71.25,69.7699966430664,70.0,36.17054748535156,2733700,0.0
2006-08-25,70.0,70.70999908447266,69.93000030517578,70.56999969482422,36.46507263183594,2055400,0.0
2006-08-28,70.91999816894531,71.5199966430664,70.27999877929688,70.52999877929688,36.444400787353516,3185200,0.0
2006-08-29,70.9800033569336,70.9800033569336,70.01000213623047,70.33999633789062,36.346214294433594,4225600,0.0
2006-08-30,70.5999984741211,70.72000122070312,70.18000030517578,70.54000091552734,36.44957733154297,2156800,0.0
2006-08-31,70.9000015258789,71.12000274658203,69.48999786376953,70.05000305175781,36.19636917114258,4597300,0.0
2006-09-01,70.9000015258789,71.19000244140625,70.51000213623047,71.08000183105469,36.728607177734375,2704700,0.0
2006-09-05,71.47000122070312,71.63999938964844,70.5,71.05999755859375,36.71826934814453,2328800,0.0
2006-09-06,71.02999877929688,71.02999877929688,70.04000091552734,70.30000305175781,36.32556915283203,3697100,0.0
2006-09-07,70.0999984741211,70.5999984741211,69.66999816894531,69.72000122070312,36.025856018066406,2387700,0.0
2006-09-08,69.79000091552734,70.19000244140625,69.37999725341797,69.55999755859375,35.94319152832031,2202500,0.0
2006-09-11,69.20999908447266,71.01000213623047,69.0,70.94999694824219,36.661434173583984,3029100,0.0
2006-09-12,71.25,72.55999755859375,70.80000305175781,72.55999755859375,37.49334716796875,4427800,0.0
2006-09-13,72.4800033569336,73.56999969482422,71.9000015258789,72.98999786376953,37.71554946899414,3367700,0.0
